TimeStamp,ChargingStatus,CurrentLevel,_time
1666006568,1,56,2022-10-17 17:06:08+05:30
1666006567,1,56,2022-10-17 17:06:07+05:30
1666006566,1,56,2022-10-17 17:06:06+05:30
1666006565,1,56,2022-10-17 17:06:05+05:30
1666006564,1,56,2022-10-17 17:06:04+05:30
1666006563,1,56,2022-10-17 17:06:03+05:30
1666006562,1,56,2022-10-17 17:06:02+05:30
1666006561,1,56,2022-10-17 17:06:01+05:30
1666006560,1,56,2022-10-17 17:06:00+05:30
1666006559,1,56,2022-10-17 17:05:59+05:30
1666006558,1,56,2022-10-17 17:05:58+05:30
1666006557,1,56,2022-10-17 17:05:57+05:30
1666006556,1,56,2022-10-17 17:05:56+05:30
1666006555,1,56,2022-10-17 17:05:55+05:30
1666006554,1,56,2022-10-17 17:05:54+05:30
1666006553,1,56,2022-10-17 17:05:53+05:30
1666006552,1,56,2022-10-17 17:05:52+05:30
1666006551,1,56,2022-10-17 17:05:51+05:30
1666006550,1,56,2022-10-17 17:05:50+05:30
1666006549,1,56,2022-10-17 17:05:49+05:30
1666006548,1,56,2022-10-17 17:05:48+05:30
1666006547,1,56,2022-10-17 17:05:47+05:30
1666006546,1,56,2022-10-17 17:05:46+05:30
1666006545,1,56,2022-10-17 17:05:45+05:30
1666006544,1,56,2022-10-17 17:05:44+05:30
1666006543,1,56,2022-10-17 17:05:43+05:30
1666006542,1,56,2022-10-17 17:05:42+05:30
1666006541,1,56,2022-10-17 17:05:41+05:30
1666006539,1,56,2022-10-17 17:05:39+05:30
1666006538,1,56,2022-10-17 17:05:38+05:30
1666006537,1,56,2022-10-17 17:05:37+05:30
1666006536,1,56,2022-10-17 17:05:36+05:30
1666006535,1,56,2022-10-17 17:05:35+05:30
1666006534,1,56,2022-10-17 17:05:34+05:30
1666006533,1,56,2022-10-17 17:05:33+05:30
1666006532,1,56,2022-10-17 17:05:32+05:30
1666006531,1,56,2022-10-17 17:05:31+05:30
1666006530,1,56,2022-10-17 17:05:30+05:30
1666006529,1,56,2022-10-17 17:05:29+05:30
1666006528,1,56,2022-10-17 17:05:28+05:30
1666006527,1,56,2022-10-17 17:05:27+05:30
1666006526,1,56,2022-10-17 17:05:26+05:30
1666006525,1,56,2022-10-17 17:05:25+05:30
1666006524,1,56,2022-10-17 17:05:24+05:30
1666006523,1,56,2022-10-17 17:05:23+05:30
1666006522,1,56,2022-10-17 17:05:22+05:30
1666006521,1,56,2022-10-17 17:05:21+05:30
1666006520,1,56,2022-10-17 17:05:20+05:30
1666006519,1,56,2022-10-17 17:05:19+05:30
1666006518,1,56,2022-10-17 17:05:18+05:30
1666006517,1,56,2022-10-17 17:05:17+05:30
1666006516,1,56,2022-10-17 17:05:16+05:30
1666006515,1,56,2022-10-17 17:05:15+05:30
1666006514,1,56,2022-10-17 17:05:14+05:30
1666006513,1,56,2022-10-17 17:05:13+05:30
1666006512,1,56,2022-10-17 17:05:12+05:30
1666006511,1,56,2022-10-17 17:05:11+05:30
1666006510,1,56,2022-10-17 17:05:10+05:30
1666006509,1,56,2022-10-17 17:05:09+05:30
1666006508,1,56,2022-10-17 17:05:08+05:30
1666006507,1,56,2022-10-17 17:05:07+05:30
1666006506,1,56,2022-10-17 17:05:06+05:30
1666006505,1,56,2022-10-17 17:05:05+05:30
1666006504,1,56,2022-10-17 17:05:04+05:30
1666006503,1,56,2022-10-17 17:05:03+05:30
1666006502,1,56,2022-10-17 17:05:02+05:30
1666006501,1,56,2022-10-17 17:05:01+05:30
1666006500,1,56,2022-10-17 17:05:00+05:30
1666006499,1,56,2022-10-17 17:04:59+05:30
1666006498,1,56,2022-10-17 17:04:58+05:30
1666006497,1,56,2022-10-17 17:04:57+05:30
1666006496,1,56,2022-10-17 17:04:56+05:30
1666006495,1,56,2022-10-17 17:04:55+05:30
1666006494,1,56,2022-10-17 17:04:54+05:30
1666006493,1,56,2022-10-17 17:04:53+05:30
1666006491,1,56,2022-10-17 17:04:51+05:30
1666006490,1,56,2022-10-17 17:04:50+05:30
1666006489,1,56,2022-10-17 17:04:49+05:30
1666006488,1,56,2022-10-17 17:04:48+05:30
1666006487,1,56,2022-10-17 17:04:47+05:30
1666006486,1,56,2022-10-17 17:04:46+05:30
1666006485,1,56,2022-10-17 17:04:45+05:30
1666006484,1,56,2022-10-17 17:04:44+05:30
1666006483,1,57,2022-10-17 17:04:43+05:30
1666006482,1,57,2022-10-17 17:04:42+05:30
1666006481,1,57,2022-10-17 17:04:41+05:30
1666006480,1,57,2022-10-17 17:04:40+05:30
1666006479,1,57,2022-10-17 17:04:39+05:30
1666006478,1,57,2022-10-17 17:04:38+05:30
1666006477,1,57,2022-10-17 17:04:37+05:30
1666006476,1,57,2022-10-17 17:04:36+05:30
1666006475,1,57,2022-10-17 17:04:35+05:30
1666006474,1,57,2022-10-17 17:04:34+05:30
1666006473,1,57,2022-10-17 17:04:33+05:30
1666006472,1,57,2022-10-17 17:04:32+05:30
1666006471,1,57,2022-10-17 17:04:31+05:30
1666006470,1,57,2022-10-17 17:04:30+05:30
1666006469,1,57,2022-10-17 17:04:29+05:30
1666006468,1,57,2022-10-17 17:04:28+05:30
1666006467,1,57,2022-10-17 17:04:27+05:30
1666006466,1,57,2022-10-17 17:04:26+05:30
1666006465,1,57,2022-10-17 17:04:25+05:30
1666006464,1,57,2022-10-17 17:04:24+05:30
1666006463,1,57,2022-10-17 17:04:23+05:30
1666006462,1,57,2022-10-17 17:04:22+05:30
1666006461,1,57,2022-10-17 17:04:21+05:30
1666006460,1,57,2022-10-17 17:04:20+05:30
1666006459,1,57,2022-10-17 17:04:19+05:30
1666006458,1,57,2022-10-17 17:04:18+05:30
1666006457,1,57,2022-10-17 17:04:17+05:30
1666006456,1,57,2022-10-17 17:04:16+05:30
1666006455,1,57,2022-10-17 17:04:15+05:30
1666006454,1,57,2022-10-17 17:04:14+05:30
1666006453,1,57,2022-10-17 17:04:13+05:30
1666006452,1,57,2022-10-17 17:04:12+05:30
1666006451,1,57,2022-10-17 17:04:11+05:30
1666006450,1,57,2022-10-17 17:04:10+05:30
1666006449,1,57,2022-10-17 17:04:09+05:30
1666006448,1,57,2022-10-17 17:04:08+05:30
1666006447,1,57,2022-10-17 17:04:07+05:30
1666006446,1,57,2022-10-17 17:04:06+05:30
1666006444,1,57,2022-10-17 17:04:04+05:30
1666006443,1,57,2022-10-17 17:04:03+05:30
1666006442,1,57,2022-10-17 17:04:02+05:30
1666006441,1,57,2022-10-17 17:04:01+05:30
1666006440,1,57,2022-10-17 17:04:00+05:30
1666006439,1,57,2022-10-17 17:03:59+05:30
1666006438,1,57,2022-10-17 17:03:58+05:30
1666006437,1,57,2022-10-17 17:03:57+05:30
1666006436,1,57,2022-10-17 17:03:56+05:30
1666006435,1,57,2022-10-17 17:03:55+05:30
1666006434,1,57,2022-10-17 17:03:54+05:30
1666006433,1,57,2022-10-17 17:03:53+05:30
1666006432,1,57,2022-10-17 17:03:52+05:30
1666006431,1,57,2022-10-17 17:03:51+05:30
1666006430,1,57,2022-10-17 17:03:50+05:30
1666006429,1,57,2022-10-17 17:03:49+05:30
1666006428,1,57,2022-10-17 17:03:48+05:30
1666006427,1,57,2022-10-17 17:03:47+05:30
1666006426,1,57,2022-10-17 17:03:46+05:30
1666006425,1,57,2022-10-17 17:03:45+05:30
1666006424,1,57,2022-10-17 17:03:44+05:30
1666006423,1,57,2022-10-17 17:03:43+05:30
1666006422,1,57,2022-10-17 17:03:42+05:30
1666006421,1,57,2022-10-17 17:03:41+05:30
1666006420,1,57,2022-10-17 17:03:40+05:30
1666006419,1,57,2022-10-17 17:03:39+05:30
1666006418,1,57,2022-10-17 17:03:38+05:30
1666006417,1,57,2022-10-17 17:03:37+05:30
1666006416,1,57,2022-10-17 17:03:36+05:30
1666006415,1,57,2022-10-17 17:03:35+05:30
1666006414,1,57,2022-10-17 17:03:34+05:30
1666006413,1,57,2022-10-17 17:03:33+05:30
1666006412,1,57,2022-10-17 17:03:32+05:30
1666006411,1,57,2022-10-17 17:03:31+05:30
1666006410,1,57,2022-10-17 17:03:30+05:30
1666006409,1,57,2022-10-17 17:03:29+05:30
1666006408,1,57,2022-10-17 17:03:28+05:30
1666006407,1,57,2022-10-17 17:03:27+05:30
1666006406,1,57,2022-10-17 17:03:26+05:30
1666006405,1,57,2022-10-17 17:03:25+05:30
1666006404,1,57,2022-10-17 17:03:24+05:30
1666006403,1,57,2022-10-17 17:03:23+05:30
1666006402,1,57,2022-10-17 17:03:22+05:30
1666006401,1,57,2022-10-17 17:03:21+05:30
1666006399,1,57,2022-10-17 17:03:19+05:30
1666006398,1,57,2022-10-17 17:03:18+05:30
1666006397,1,57,2022-10-17 17:03:17+05:30
1666006396,1,57,2022-10-17 17:03:16+05:30
1666006395,1,57,2022-10-17 17:03:15+05:30
1666006394,1,57,2022-10-17 17:03:14+05:30
1666006393,1,57,2022-10-17 17:03:13+05:30
1666006392,1,57,2022-10-17 17:03:12+05:30
1666006391,1,57,2022-10-17 17:03:11+05:30
1666006390,1,57,2022-10-17 17:03:10+05:30
1666006389,1,57,2022-10-17 17:03:09+05:30
1666006388,1,57,2022-10-17 17:03:08+05:30
1666006387,1,57,2022-10-17 17:03:07+05:30
1666006386,1,57,2022-10-17 17:03:06+05:30
1666006385,1,58,2022-10-17 17:03:05+05:30
1666006384,1,58,2022-10-17 17:03:04+05:30
1666006383,1,58,2022-10-17 17:03:03+05:30
1666006382,1,58,2022-10-17 17:03:02+05:30
1666006381,1,58,2022-10-17 17:03:01+05:30
1666006380,1,58,2022-10-17 17:03:00+05:30
1666006379,1,58,2022-10-17 17:02:59+05:30
1666006378,1,58,2022-10-17 17:02:58+05:30
1666006377,1,58,2022-10-17 17:02:57+05:30
1666006376,1,58,2022-10-17 17:02:56+05:30
1666006375,1,58,2022-10-17 17:02:55+05:30
1666006374,1,58,2022-10-17 17:02:54+05:30
1666006373,1,58,2022-10-17 17:02:53+05:30
1666006372,1,58,2022-10-17 17:02:52+05:30
1666006371,1,58,2022-10-17 17:02:51+05:30
1666006370,1,58,2022-10-17 17:02:50+05:30
1666006369,1,58,2022-10-17 17:02:49+05:30
1666006368,1,58,2022-10-17 17:02:48+05:30
1666006367,1,58,2022-10-17 17:02:47+05:30
1666006366,1,58,2022-10-17 17:02:46+05:30
1666006365,1,58,2022-10-17 17:02:45+05:30
1666006364,1,58,2022-10-17 17:02:44+05:30
1666006363,1,58,2022-10-17 17:02:43+05:30
1666006362,1,58,2022-10-17 17:02:42+05:30
1666006361,1,58,2022-10-17 17:02:41+05:30
1666006360,1,58,2022-10-17 17:02:40+05:30
1666006359,1,58,2022-10-17 17:02:39+05:30
1666006358,1,58,2022-10-17 17:02:38+05:30
1666006357,1,58,2022-10-17 17:02:37+05:30
1666006356,1,58,2022-10-17 17:02:36+05:30
1666006354,1,58,2022-10-17 17:02:34+05:30
1666006353,1,58,2022-10-17 17:02:33+05:30
1666006352,1,58,2022-10-17 17:02:32+05:30
1666006351,1,58,2022-10-17 17:02:31+05:30
1666006350,1,58,2022-10-17 17:02:30+05:30
1666006349,1,58,2022-10-17 17:02:29+05:30
1666006348,1,58,2022-10-17 17:02:28+05:30
1666006347,1,58,2022-10-17 17:02:27+05:30
1666006346,1,58,2022-10-17 17:02:26+05:30
1666006345,1,58,2022-10-17 17:02:25+05:30
1666006344,1,58,2022-10-17 17:02:24+05:30
1666006343,1,58,2022-10-17 17:02:23+05:30
1666006342,1,58,2022-10-17 17:02:22+05:30
1666006341,1,58,2022-10-17 17:02:21+05:30
1666006340,1,58,2022-10-17 17:02:20+05:30
1666006339,1,58,2022-10-17 17:02:19+05:30
1666006338,1,58,2022-10-17 17:02:18+05:30
1666006337,1,58,2022-10-17 17:02:17+05:30
1666006336,1,58,2022-10-17 17:02:16+05:30
1666006335,1,58,2022-10-17 17:02:15+05:30
1666006334,1,58,2022-10-17 17:02:14+05:30
1666006333,1,58,2022-10-17 17:02:13+05:30
1666006332,1,58,2022-10-17 17:02:12+05:30
1666006331,1,58,2022-10-17 17:02:11+05:30
1666006330,1,58,2022-10-17 17:02:10+05:30
1666006329,1,58,2022-10-17 17:02:09+05:30
1666006328,1,58,2022-10-17 17:02:08+05:30
1666006327,1,58,2022-10-17 17:02:07+05:30
1666006326,1,58,2022-10-17 17:02:06+05:30
1666006325,1,58,2022-10-17 17:02:05+05:30
1666006324,1,58,2022-10-17 17:02:04+05:30
1666006323,1,58,2022-10-17 17:02:03+05:30
1666006322,1,58,2022-10-17 17:02:02+05:30
1666006321,1,58,2022-10-17 17:02:01+05:30
1666006320,1,58,2022-10-17 17:02:00+05:30
1666006319,1,58,2022-10-17 17:01:59+05:30
1666006318,1,58,2022-10-17 17:01:58+05:30
1666006317,1,58,2022-10-17 17:01:57+05:30
1666006316,1,58,2022-10-17 17:01:56+05:30
1666006315,1,58,2022-10-17 17:01:55+05:30
1666006314,1,58,2022-10-17 17:01:54+05:30
1666006313,1,58,2022-10-17 17:01:53+05:30
1666006312,1,58,2022-10-17 17:01:52+05:30
1666006311,1,58,2022-10-17 17:01:51+05:30
1666006310,1,58,2022-10-17 17:01:50+05:30
1666006309,1,58,2022-10-17 17:01:49+05:30
1666006308,1,58,2022-10-17 17:01:48+05:30
1666006307,1,58,2022-10-17 17:01:47+05:30
1666006306,1,58,2022-10-17 17:01:46+05:30
1666006304,1,58,2022-10-17 17:01:44+05:30
1666006303,1,58,2022-10-17 17:01:43+05:30
1666006302,1,58,2022-10-17 17:01:42+05:30
1666006301,1,58,2022-10-17 17:01:41+05:30
1666006300,1,58,2022-10-17 17:01:40+05:30
1666006299,1,58,2022-10-17 17:01:39+05:30
1666006298,1,58,2022-10-17 17:01:38+05:30
1666006297,1,58,2022-10-17 17:01:37+05:30
1666006296,1,58,2022-10-17 17:01:36+05:30
1666006295,1,59,2022-10-17 17:01:35+05:30
1666006294,1,59,2022-10-17 17:01:34+05:30
1666006293,1,59,2022-10-17 17:01:33+05:30
1666006292,1,59,2022-10-17 17:01:32+05:30
1666006291,1,59,2022-10-17 17:01:31+05:30
1666006290,1,59,2022-10-17 17:01:30+05:30
1666006289,1,59,2022-10-17 17:01:29+05:30
1666006288,1,59,2022-10-17 17:01:28+05:30
1666006287,1,59,2022-10-17 17:01:27+05:30
1666006286,1,59,2022-10-17 17:01:26+05:30
1666006285,1,59,2022-10-17 17:01:25+05:30
1666006284,1,59,2022-10-17 17:01:24+05:30
1666006283,1,59,2022-10-17 17:01:23+05:30
1666006282,1,59,2022-10-17 17:01:22+05:30
1666006281,1,59,2022-10-17 17:01:21+05:30
1666006280,1,59,2022-10-17 17:01:20+05:30
1666006279,1,59,2022-10-17 17:01:19+05:30
1666006278,1,59,2022-10-17 17:01:18+05:30
1666006277,1,59,2022-10-17 17:01:17+05:30
1666006276,1,59,2022-10-17 17:01:16+05:30
1666006275,1,59,2022-10-17 17:01:15+05:30
1666006274,1,59,2022-10-17 17:01:14+05:30
1666006273,1,59,2022-10-17 17:01:13+05:30
1666006272,1,59,2022-10-17 17:01:12+05:30
1666006271,1,59,2022-10-17 17:01:11+05:30
1666006270,1,59,2022-10-17 17:01:10+05:30
1666006269,1,59,2022-10-17 17:01:09+05:30
1666006268,1,59,2022-10-17 17:01:08+05:30
1666006267,1,59,2022-10-17 17:01:07+05:30
1666006266,1,59,2022-10-17 17:01:06+05:30
1666006265,1,59,2022-10-17 17:01:05+05:30
1666006264,1,59,2022-10-17 17:01:04+05:30
1666006263,1,59,2022-10-17 17:01:03+05:30
1666006262,1,59,2022-10-17 17:01:02+05:30
1666006261,1,59,2022-10-17 17:01:01+05:30
1666006259,1,59,2022-10-17 17:00:59+05:30
1666006258,1,59,2022-10-17 17:00:58+05:30
1666006257,1,59,2022-10-17 17:00:57+05:30
1666006256,1,59,2022-10-17 17:00:56+05:30
1666006255,1,59,2022-10-17 17:00:55+05:30
1666006254,1,59,2022-10-17 17:00:54+05:30
1666006253,1,59,2022-10-17 17:00:53+05:30
1666006252,1,59,2022-10-17 17:00:52+05:30
1666006251,1,59,2022-10-17 17:00:51+05:30
1666006250,1,59,2022-10-17 17:00:50+05:30
1666006249,1,59,2022-10-17 17:00:49+05:30
1666006248,1,59,2022-10-17 17:00:48+05:30
1666006247,1,59,2022-10-17 17:00:47+05:30
1666006246,1,59,2022-10-17 17:00:46+05:30
1666006245,1,59,2022-10-17 17:00:45+05:30
1666006244,1,59,2022-10-17 17:00:44+05:30
1666006243,1,59,2022-10-17 17:00:43+05:30
1666006242,1,59,2022-10-17 17:00:42+05:30
1666006241,1,59,2022-10-17 17:00:41+05:30
1666006240,1,59,2022-10-17 17:00:40+05:30
1666006239,1,59,2022-10-17 17:00:39+05:30
1666006238,1,59,2022-10-17 17:00:38+05:30
1666006237,1,59,2022-10-17 17:00:37+05:30
1666006236,1,59,2022-10-17 17:00:36+05:30
1666006235,1,59,2022-10-17 17:00:35+05:30
1666006234,1,59,2022-10-17 17:00:34+05:30
1666006233,1,59,2022-10-17 17:00:33+05:30
1666006232,1,59,2022-10-17 17:00:32+05:30
1666006231,1,59,2022-10-17 17:00:31+05:30
1666006230,1,59,2022-10-17 17:00:30+05:30
1666006229,1,59,2022-10-17 17:00:29+05:30
1666006228,1,59,2022-10-17 17:00:28+05:30
1666006227,1,59,2022-10-17 17:00:27+05:30
1666006226,1,59,2022-10-17 17:00:26+05:30
1666006225,1,59,2022-10-17 17:00:25+05:30
1666006224,1,59,2022-10-17 17:00:24+05:30
1666006223,1,59,2022-10-17 17:00:23+05:30
1666006222,1,59,2022-10-17 17:00:22+05:30
1666006221,1,59,2022-10-17 17:00:21+05:30
1666006220,1,59,2022-10-17 17:00:20+05:30
1666006219,1,59,2022-10-17 17:00:19+05:30
1666006218,1,59,2022-10-17 17:00:18+05:30
1666006217,1,59,2022-10-17 17:00:17+05:30
1666006215,1,59,2022-10-17 17:00:15+05:30
1666006214,1,59,2022-10-17 17:00:14+05:30
1666006213,1,59,2022-10-17 17:00:13+05:30
1666006212,1,59,2022-10-17 17:00:12+05:30
1666006211,1,59,2022-10-17 17:00:11+05:30
1666006210,1,59,2022-10-17 17:00:10+05:30
1666006209,1,59,2022-10-17 17:00:09+05:30
1666006208,1,59,2022-10-17 17:00:08+05:30
1666006207,1,59,2022-10-17 17:00:07+05:30
1666006206,1,59,2022-10-17 17:00:06+05:30
1666006205,1,59,2022-10-17 17:00:05+05:30
1666006204,1,59,2022-10-17 17:00:04+05:30
1666006203,1,59,2022-10-17 17:00:03+05:30
1666006202,1,59,2022-10-17 17:00:02+05:30
1666006201,1,59,2022-10-17 17:00:01+05:30
1666006200,1,59,2022-10-17 17:00:00+05:30
1666006199,1,59,2022-10-17 16:59:59+05:30
1666006198,1,59,2022-10-17 16:59:58+05:30
1666006197,1,59,2022-10-17 16:59:57+05:30
1666006196,1,59,2022-10-17 16:59:56+05:30
1666006195,1,59,2022-10-17 16:59:55+05:30
1666006194,1,59,2022-10-17 16:59:54+05:30
1666006193,1,59,2022-10-17 16:59:53+05:30
1666006192,1,59,2022-10-17 16:59:52+05:30
1666006191,1,59,2022-10-17 16:59:51+05:30
1666006190,1,59,2022-10-17 16:59:50+05:30
1666006189,1,59,2022-10-17 16:59:49+05:30
1666006188,1,59,2022-10-17 16:59:48+05:30
1666006187,1,59,2022-10-17 16:59:47+05:30
1666006186,1,59,2022-10-17 16:59:46+05:30
1666006185,1,59,2022-10-17 16:59:45+05:30
1666006184,1,59,2022-10-17 16:59:44+05:30
1666006183,1,59,2022-10-17 16:59:43+05:30
1666006182,1,59,2022-10-17 16:59:42+05:30
1666006181,1,59,2022-10-17 16:59:41+05:30
1666006180,1,59,2022-10-17 16:59:40+05:30
1666006179,1,59,2022-10-17 16:59:39+05:30
1666006178,1,59,2022-10-17 16:59:38+05:30
1666006177,1,59,2022-10-17 16:59:37+05:30
1666006176,1,59,2022-10-17 16:59:36+05:30
1666006175,1,59,2022-10-17 16:59:35+05:30
1666006174,1,59,2022-10-17 16:59:34+05:30
1666006173,1,59,2022-10-17 16:59:33+05:30
1666006171,1,59,2022-10-17 16:59:31+05:30
1666006170,1,59,2022-10-17 16:59:30+05:30
1666006169,1,59,2022-10-17 16:59:29+05:30
1666006168,1,59,2022-10-17 16:59:28+05:30
1666006167,1,59,2022-10-17 16:59:27+05:30
1666006166,1,59,2022-10-17 16:59:26+05:30
1666006165,1,59,2022-10-17 16:59:25+05:30
1666006164,1,59,2022-10-17 16:59:24+05:30
1666006163,1,59,2022-10-17 16:59:23+05:30
1666006162,1,59,2022-10-17 16:59:22+05:30
1666006161,1,59,2022-10-17 16:59:21+05:30
1666006160,1,59,2022-10-17 16:59:20+05:30
1666006159,1,59,2022-10-17 16:59:19+05:30
1666006158,1,59,2022-10-17 16:59:18+05:30
1666006157,1,59,2022-10-17 16:59:17+05:30
1666006156,1,59,2022-10-17 16:59:16+05:30
1666006155,1,59,2022-10-17 16:59:15+05:30
1666006154,1,59,2022-10-17 16:59:14+05:30
1666006153,1,59,2022-10-17 16:59:13+05:30
1666006152,1,59,2022-10-17 16:59:12+05:30
1666006151,1,59,2022-10-17 16:59:11+05:30
1666006150,1,59,2022-10-17 16:59:10+05:30
1666006149,1,59,2022-10-17 16:59:09+05:30
1666006148,1,59,2022-10-17 16:59:08+05:30
1666006147,1,59,2022-10-17 16:59:07+05:30
1666006146,1,59,2022-10-17 16:59:06+05:30
1666006145,1,59,2022-10-17 16:59:05+05:30
1666006144,1,59,2022-10-17 16:59:04+05:30
1666006143,1,59,2022-10-17 16:59:03+05:30
1666006142,1,59,2022-10-17 16:59:02+05:30
1666006141,1,59,2022-10-17 16:59:01+05:30
1666006140,1,59,2022-10-17 16:59:00+05:30
1666006139,1,59,2022-10-17 16:58:59+05:30
1666006138,1,59,2022-10-17 16:58:58+05:30
1666006137,1,59,2022-10-17 16:58:57+05:30
1666006136,1,59,2022-10-17 16:58:56+05:30
1666006135,1,59,2022-10-17 16:58:55+05:30
1666006134,1,59,2022-10-17 16:58:54+05:30
1666006133,1,59,2022-10-17 16:58:53+05:30
1666006132,1,59,2022-10-17 16:58:52+05:30
1666006131,1,59,2022-10-17 16:58:51+05:30
1666006130,1,59,2022-10-17 16:58:50+05:30
1666006129,1,59,2022-10-17 16:58:49+05:30
1666006127,1,59,2022-10-17 16:58:47+05:30
1666006126,1,59,2022-10-17 16:58:46+05:30
1666006125,1,59,2022-10-17 16:58:45+05:30
1666006124,1,59,2022-10-17 16:58:44+05:30
1666006123,1,59,2022-10-17 16:58:43+05:30
1666006122,1,59,2022-10-17 16:58:42+05:30
1666006121,1,59,2022-10-17 16:58:41+05:30
1666006120,1,59,2022-10-17 16:58:40+05:30
1666006119,1,59,2022-10-17 16:58:39+05:30
1666006118,1,59,2022-10-17 16:58:38+05:30
1666006117,1,59,2022-10-17 16:58:37+05:30
1666006116,1,59,2022-10-17 16:58:36+05:30
1666006115,1,59,2022-10-17 16:58:35+05:30
1666006114,1,59,2022-10-17 16:58:34+05:30
1666006113,1,59,2022-10-17 16:58:33+05:30
1666006112,1,59,2022-10-17 16:58:32+05:30
1666006111,1,59,2022-10-17 16:58:31+05:30
1666006110,1,59,2022-10-17 16:58:30+05:30
1666006109,1,59,2022-10-17 16:58:29+05:30
1666006108,1,59,2022-10-17 16:58:28+05:30
1666006107,1,59,2022-10-17 16:58:27+05:30
1666006106,1,59,2022-10-17 16:58:26+05:30
1666006105,1,59,2022-10-17 16:58:25+05:30
1666006104,1,59,2022-10-17 16:58:24+05:30
1666006103,1,59,2022-10-17 16:58:23+05:30
1666006102,1,59,2022-10-17 16:58:22+05:30
1666006101,1,59,2022-10-17 16:58:21+05:30
1666006100,1,59,2022-10-17 16:58:20+05:30
1666006099,1,59,2022-10-17 16:58:19+05:30
1666006098,1,60,2022-10-17 16:58:18+05:30
1666006097,1,60,2022-10-17 16:58:17+05:30
1666006096,1,60,2022-10-17 16:58:16+05:30
1666006095,1,60,2022-10-17 16:58:15+05:30
1666006094,1,60,2022-10-17 16:58:14+05:30
1666006093,1,60,2022-10-17 16:58:13+05:30
1666006092,1,60,2022-10-17 16:58:12+05:30
1666006091,1,60,2022-10-17 16:58:11+05:30
1666006090,1,60,2022-10-17 16:58:10+05:30
1666006089,1,60,2022-10-17 16:58:09+05:30
1666006088,1,60,2022-10-17 16:58:08+05:30
1666006087,1,60,2022-10-17 16:58:07+05:30
1666006086,1,60,2022-10-17 16:58:06+05:30
1666006084,1,60,2022-10-17 16:58:04+05:30
1666006083,1,60,2022-10-17 16:58:03+05:30
1666006082,1,60,2022-10-17 16:58:02+05:30
1666006081,1,60,2022-10-17 16:58:01+05:30
1666006080,1,60,2022-10-17 16:58:00+05:30
1666006079,1,60,2022-10-17 16:57:59+05:30
1666006078,1,60,2022-10-17 16:57:58+05:30
1666006077,1,60,2022-10-17 16:57:57+05:30
1666006076,1,60,2022-10-17 16:57:56+05:30
1666006075,1,60,2022-10-17 16:57:55+05:30
1666006074,1,60,2022-10-17 16:57:54+05:30
1666006073,1,60,2022-10-17 16:57:53+05:30
1666006072,1,60,2022-10-17 16:57:52+05:30
1666006071,1,60,2022-10-17 16:57:51+05:30
1666006070,1,60,2022-10-17 16:57:50+05:30
1666006069,1,60,2022-10-17 16:57:49+05:30
1666006068,1,60,2022-10-17 16:57:48+05:30
1666006067,1,60,2022-10-17 16:57:47+05:30
1666006066,1,60,2022-10-17 16:57:46+05:30
1666006065,1,60,2022-10-17 16:57:45+05:30
1666006064,1,60,2022-10-17 16:57:44+05:30
1666006063,1,60,2022-10-17 16:57:43+05:30
1666006062,1,60,2022-10-17 16:57:42+05:30
1666006061,1,60,2022-10-17 16:57:41+05:30
1666006060,1,60,2022-10-17 16:57:40+05:30
1666006059,1,60,2022-10-17 16:57:39+05:30
1666006058,1,60,2022-10-17 16:57:38+05:30
1666006057,1,60,2022-10-17 16:57:37+05:30
1666006056,1,60,2022-10-17 16:57:36+05:30
1666006055,1,60,2022-10-17 16:57:35+05:30
1666006054,1,60,2022-10-17 16:57:34+05:30
1666006053,1,60,2022-10-17 16:57:33+05:30
1666006052,1,60,2022-10-17 16:57:32+05:30
1666006051,1,60,2022-10-17 16:57:31+05:30
1666006050,1,60,2022-10-17 16:57:30+05:30
1666006049,1,60,2022-10-17 16:57:29+05:30
1666006048,1,60,2022-10-17 16:57:28+05:30
1666006047,1,60,2022-10-17 16:57:27+05:30
1666006046,1,60,2022-10-17 16:57:26+05:30
1666006045,1,60,2022-10-17 16:57:25+05:30
1666006044,1,60,2022-10-17 16:57:24+05:30
1666006043,1,60,2022-10-17 16:57:23+05:30
1666006042,1,60,2022-10-17 16:57:22+05:30
1666006040,1,60,2022-10-17 16:57:20+05:30
1666006039,1,60,2022-10-17 16:57:19+05:30
1666006038,1,60,2022-10-17 16:57:18+05:30
1666006037,1,60,2022-10-17 16:57:17+05:30
1666006036,1,60,2022-10-17 16:57:16+05:30
1666006035,1,60,2022-10-17 16:57:15+05:30
1666006034,1,60,2022-10-17 16:57:14+05:30
1666006033,1,60,2022-10-17 16:57:13+05:30
1666006032,1,60,2022-10-17 16:57:12+05:30
1666006031,1,60,2022-10-17 16:57:11+05:30
1666006030,1,60,2022-10-17 16:57:10+05:30
1666006029,1,60,2022-10-17 16:57:09+05:30
1666006028,1,60,2022-10-17 16:57:08+05:30
1666006027,1,60,2022-10-17 16:57:07+05:30
1666006026,1,60,2022-10-17 16:57:06+05:30
1666006025,1,60,2022-10-17 16:57:05+05:30
1666006024,1,60,2022-10-17 16:57:04+05:30
1666006023,1,60,2022-10-17 16:57:03+05:30
1666006022,1,60,2022-10-17 16:57:02+05:30
1666006021,1,60,2022-10-17 16:57:01+05:30
1666006020,1,60,2022-10-17 16:57:00+05:30
